year,iso_code,country,co2,population,share_co2,share_tmp_ghg,tmp_change_co2,tmp_change_ghg,gdp,kyoto_ratification_year,kyoto_us_ratification_year,paris_ratification_year,kyoto_dummy,kyoto_us_dummy,paris_dummy,time,ln_co2,ln_population,ln_share_co2,ln_share_tmp_ghg,ln_tmp_change_co2,ln_tmp_change_ghg,ln_gdp,zln_co2,zln_population,zln_share_co2,zln_share_tmp_ghg,zln_tmp_change_co2,zln_gdp,Kyoto_and_Paris,None,time_kyoto,time_paris,time_kyoto_us,continent,UN_region,hdicode,development_status,developing,developed,developed_kyoto,developed_paris,developing_kyoto,developing_paris,income,high_income,low_income,high_kyoto,high_paris,low_kyoto,low_paris,hdi_very_high,hdi_high,hdi_medium,hdi_low,h_income,um_income,lm_income,l_income,kyoto_high,paris_high,kyoto_low,paris_low,kyoto_um,paris_um,kyoto_lm,paris_lm,vh_hdi,h_hdi,m_hdi,l_hdi,kyoto_vh,paris_vh,kyoto_h,paris_h,kyoto_m,paris_m,kyoto_l,paris_l,composite_hdi,vh_h,ln_co2_lag1
1992,IRN,"Iran, Islamic Republic of",228.194,61184982,1.013,0.75,0.003,0.008,36355600000000.0,2005,2005,0,0,0,1,3,5.430196583,17.92941233,0.013014937,-0.287548748,-5.776353167,-4.815891217,31.22436915,1.272235659,1.156817544,1.361347793,0.936831353,0.843744497,1.549106478,0,0,0,3,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.407378477
1993,IRN,"Iran, Islamic Republic of",236.993,61403548,1.041,0.749,0.003,0.008,53486600000000.0,2005,2005,0,0,0,1,4,5.468031027,17.93297818,0.040277846,-0.288882793,-5.776353167,-4.815891217,31.61045146,1.286885328,1.158397843,1.371803308,0.936188657,0.843744497,1.662147941,0,0,0,4,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.430196583
1994,IRN,"Iran, Islamic Republic of",264.822,61520597,1.152,0.749,0.003,0.008,70285300000000.0,2005,2005,0,0,0,1,5,5.57905828,17.93488259,0.141586364,-0.288882793,-5.776353167,-4.815891217,31.88358392,1.329875586,1.159241832,1.410655829,0.936188657,0.843744497,1.742118696,0,0,0,5,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.468031027
1995,IRN,"Iran, Islamic Republic of",270.875,62205571,1.151,0.75,0.003,0.008,99122600000000.0,2005,2005,0,0,0,1,6,5.601657829,17.94595512,0.140718007,-0.287548748,-5.776353167,-4.815891217,32.22737902,1.338626235,1.164148911,1.410322808,0.936831353,0.843744497,1.842778841,0,0,0,6,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.57905828
1996,IRN,"Iran, Islamic Republic of",276.62,62881296,1.14,0.751,0.003,0.008,135697000000000.0,2005,2005,0,0,0,1,7,5.622645085,17.95675932,0.131115978,-0.28621648,-5.776353167,-4.815891217,32.54144625,1.346752596,1.16893707,1.406640363,0.937473194,0.843744497,1.934734927,0,0,0,7,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.601657829
1997,IRN,"Iran, Islamic Republic of",269.263,63639637,1.103,0.752,0.004,0.008,158832000000000.0,2005,2005,0,0,0,1,8,5.595688969,17.96874706,0.098124398,-0.284885985,-5.496768305,-4.815891217,32.69886749,1.336315065,1.174249747,1.393987863,0.93811418,0.993789208,1.980826465,0,0,0,8,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.622645085
1998,IRN,"Iran, Islamic Republic of",305.642,64519866,1.258,0.753,0.004,0.008,177315000000000.0,2005,2005,0,0,0,1,9,5.72241481,17.98248373,0.229602646,-0.283557258,-5.496768305,-4.815891217,32.80894888,1.385383888,1.18033751,1.444410685,0.938754315,0.993789208,2.013057318,0,0,0,9,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.595688969
1999,IRN,"Iran, Islamic Republic of",374.452,65445389,1.507,0.765,0.004,0.009,238052000000000.0,2005,2005,0,0,0,1,10,5.925463891,17.9967266,0.410187274,-0.267748735,-5.496768305,-4.699480865,33.10350914,1.464005417,1.186649603,1.513666146,0.946370313,0.993789208,2.09930194,0,0,0,10,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.72241481
2000,IRN,"Iran, Islamic Republic of",367.213,66418662,1.439,0.784,0.004,0.009,314631000000000.0,2005,2005,0,0,0,1,11,5.905942333,18.01148863,0.364017918,-0.243218716,-5.496768305,-4.699480865,33.38242035,1.456446581,1.193191779,1.495959877,0.958188026,0.993789208,2.180964657,0,0,0,11,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.925463891
2001,IRN,"Iran, Islamic Republic of",389.909,67452003,1.517,0.803,0.004,0.009,369790000000000.0,2005,2005,0,0,0,1,12,5.965913635,18.02692684,0.416800618,-0.21927604,-5.496768305,-4.699480865,33.54395719,1.479667742,1.20003362,1.516202409,0.969722777,0.993789208,2.228261207,0,0,0,12,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.905942333
2002,IRN,"Iran, Islamic Republic of",397.031,68011316,1.511,0.819,0.004,0.01,512505000000000.0,2005,2005,0,0,0,1,13,5.984014615,18.03518466,0.412837862,-0.199549102,-5.496768305,-4.595219855,33.87033073,1.486676524,1.203693288,1.514682665,0.979226532,0.993789208,2.323820475,0,0,0,13,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.965913635
2003,IRN,"Iran, Islamic Republic of",410.967,68769345,1.485,0.837,0.005,0.01,629844000000000.0,2005,2005,0,0,0,1,14,6.018513163,18.04626864,0.39548211,-0.177811741,-5.278514739,-4.595219855,34.07649383,1.500034519,1.208605439,1.508026613,0.989698839,1.110919274,2.384183193,0,0,0,14,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.984014615
2004,IRN,"Iran, Islamic Republic of",442.119,70256316,1.544,0.857,0.005,0.011,819365000000000.0,2005,2005,0,0,0,1,15,6.091579303,18.06766077,0.434441216,-0.154200681,-5.278514739,-4.500810171,34.33955137,1.528326061,1.218085915,1.522967702,1.001073829,1.110919274,2.4612041,0,0,0,15,0,Asia,Southern Asia,High,developing,1,0,0,0,0,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6.018513163
2005,IRN,"Iran, Islamic Republic of",466.784,71828456,1.576,0.878,0.005,0.011,1015860000000000.0,2005,2005,0,1,1,1,16,6.145866838,18.08979128,0.454953441,-0.129994797,-5.278514739,-4.500810171,34.55451458,1.549346442,1.227893622,1.530834282,1.012735385,1.110919274,2.524143415,1,0,16,16,16,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.091579303
2006,IRN,"Iran, Islamic Republic of",501.018,73392746,1.636,0.901,0.005,0.011,1222100000000000.0,2005,2005,0,1,1,1,17,6.216642228,18.11133566,0.492315361,-0.10413904,-5.278514739,-4.500810171,34.73934815,1.576750996,1.237441572,1.545162839,1.025191793,1.110919274,2.578261038,1,0,17,17,17,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.145866838
2007,IRN,"Iran, Islamic Republic of",507.775,74602646,1.61,0.921,0.005,0.012,1624750000000000.0,2005,2005,0,1,1,1,18,6.230038633,18.12768653,0.476296289,-0.082186671,-5.278514739,-4.414549826,35.02413091,1.581938145,1.244687884,1.539019413,1.035767683,1.110919274,2.661642896,1,0,18,18,18,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.216642228
2008,IRN,"Iran, Islamic Republic of",528.536,75514200,1.648,0.941,0.006,0.012,1944990000000000.0,2005,2005,0,1,1,1,19,6.27011111,18.13983128,0.499623109,-0.060705875,-5.099466508,-4.414549826,35.20403529,1.59745439,1.25007014,1.547965411,1.046116386,1.207009026,2.714317295,1,0,19,19,19,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.230038633
2009,IRN,"Iran, Islamic Republic of",543.413,76457832,1.723,0.959,0.006,0.013,2054940000000000.0,2005,2005,0,1,1,1,20,6.297869804,18.15224993,0.544124994,-0.041759934,-5.099466508,-4.335143049,35.25902365,1.608202683,1.255573788,1.565032193,1.055243883,1.207009026,2.730417398,1,0,20,20,20,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.27011111
2010,IRN,"Iran, Islamic Republic of",561.496,77420852,1.683,0.977,0.006,0.013,2519220000000000.0,2005,2005,0,1,1,1,21,6.330604828,18.16476671,0.520637331,-0.023166278,-5.099466508,-4.335143049,35.4627244,1.620877834,1.261120922,1.556024511,1.064201662,1.207009026,2.790059163,1,0,21,21,21,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.297869804
2011,IRN,"Iran, Islamic Republic of",576.146,78383602,1.67,0.991,0.006,0.014,3449340000000000.0,2005,2005,0,1,1,1,22,6.356361274,18.17712531,0.512883505,-0.008939842,-5.099466508,-4.261580482,35.77696072,1.630850847,1.266597953,1.553050865,1.071055466,1.207009026,2.882064763,1,0,22,22,22,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.330604828
2012,IRN,"Iran, Islamic Republic of",599.121,79370583,1.712,1.001,0.007,0.014,3949160000000000.0,2005,2005,0,1,1,1,23,6.395463748,18.18963837,0.537720687,0.001099395,-4.947660495,-4.261580482,35.91228005,1.645991503,1.27214344,1.562576097,1.075892022,1.288478707,2.921685055,1,0,23,23,23,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.356361274
2013,IRN,"Iran, Islamic Republic of",609.839,80414688,1.728,1.012,0.007,0.014,5318790000000000.0,2005,2005,0,1,1,1,24,6.413195152,18.2027074,0.547022539,0.01202738,-4.947660495,-4.261580482,36.21002148,1.652857183,1.277935322,1.566143422,1.081156747,1.288478707,3.008861095,1,0,24,24,24,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.395463748
2014,IRN,"Iran, Islamic Republic of",644.151,81502045,1.817,1.023,0.007,0.015,6128710000000000.0,2005,2005,0,1,1,1,25,6.467933326,18.21613867,0.597241824,0.022837234,-4.947660495,-4.193060535,36.35176012,1.674052053,1.283887734,1.585402867,1.086364559,1.288478707,3.050360907,1,0,25,25,25,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.413195152
2015,IRN,"Iran, Islamic Republic of",641.911,82619365,1.813,1.034,0.008,0.015,6053280000000000.0,2005,2005,0,1,1,1,26,6.464449821,18.22975465,0.595038087,0.033531483,-4.815891217,-4.193060535,36.33937602,1.672703224,1.28992201,1.584557719,1.091516678,1.359195279,3.046734953,1,0,26,26,26,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.467933326
2016,IRN,"Iran, Islamic Republic of",644.684,83812229,1.82,1.05,0.008,0.016,7205860000000000.0,2005,2005,0,1,1,1,27,6.468760429,18.24408949,0.598891445,0.048885398,-4.815891217,-4.128936007,36.51367086,1.674372312,1.296274861,1.586035508,1.098913662,1.359195279,3.097766931,1,0,27,27,27,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.464449821
2017,IRN,"Iran, Islamic Republic of",696.4,85026761,1.935,1.067,0.008,0.016,8369700000000000.0,2005,2005,0,1,1,1,28,6.545924351,18.2584766,0.660159005,0.064944689,-4.815891217,-4.128936007,36.66339398,1.704250534,1.302650882,1.609532043,1.106650471,1.359195279,3.141604528,1,0,28,28,28,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.468760429
2018,IRN,"Iran, Islamic Republic of",689.783,86118000,1.878,1.085,0.008,0.017,1.08e+16,2005,2005,0,1,1,1,29,6.5363772,18.27122901,0.630260628,0.081672149,-4.815891217,-4.068676815,36.91971217,1.700553833,1.308302441,1.598065808,1.114709182,1.359195279,3.216652213,1,0,29,29,29,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.545924351
2019,IRN,"Iran, Islamic Republic of",735.347,87051647,1.982,1.101,0.009,0.017,1.37e+16,2005,2005,0,1,1,1,30,6.600342633,18.28201214,0.684156889,0.09630968,-4.699480865,-4.068676815,37.15496313,1.72532154,1.313081267,1.618735399,1.121761037,1.421669182,3.285531599,1,0,30,30,30,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.5363772
2020,IRN,"Iran, Islamic Republic of",756.606,87723446,2.154,1.115,0.009,0.018,2.04e+16,2005,2005,0,1,1,1,31,6.628842775,18.28969976,0.767373003,0.108944087,-4.699480865,-4.011843341,37.55417083,1.736356925,1.316488235,1.650649357,1.127847856,1.421669182,3.402416059,1,0,31,31,31,Asia,Southern Asia,High,developing,1,0,0,0,1,1,Upper middle income,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.600342633
1991,IRQ,Iraq,45.185,17767257,0.195,0.445,0.001,0.004,47764132160.0,2009,2009,2021,0,0,0,2,3.810767386,16.69286783,-1.634243031,-0.809456303,-6.812445099,-5.496768305,24.58954082,0.645185297,0.608810889,0.729612906,0.685394386,0.287705398,-0.393512189,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.892984926
1992,IRQ,Iraq,58.889,18300849,0.261,0.434,0.001,0.004,94104823232.0,2009,2009,2021,0,0,0,3,4.075656014,16.72245801,-1.342851803,-0.834480357,-6.812445099,-5.496768305,25.26767514,0.74775138,0.621924544,0.841363469,0.673338665,0.287705398,-0.194960498,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.810767386
1993,IRQ,Iraq,63.13,19201194,0.277,0.42,0.001,0.004,200068000000.0,2009,2009,2021,0,0,0,4,4.145197676,16.77048302,-1.283376827,-0.867262501,-6.812445099,-5.496768305,26.02192263,0.774678228,0.643208069,0.864172535,0.657545364,0.287705398,0.025876454,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.075656014
1994,IRQ,Iraq,76.437,20139819,0.332,0.408,0.001,0.004,869157000000.0,2009,2009,2021,0,0,0,5,4.33646818,16.81820946,-1.102319151,-0.896243037,-6.812445099,-5.496768305,27.49078939,0.848739039,0.664359273,0.933609414,0.643583546,0.287705398,0.455947563,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.145197676
1995,IRQ,Iraq,79.695,20825860,0.339,0.395,0.001,0.004,3386790000000.0,2009,2009,2021,0,0,0,6,4.378208103,16.85170604,-1.08146023,-0.928616382,-6.812445099,-5.496768305,28.8509041,0.864900927,0.679204149,0.941608955,0.627987191,0.287705398,0.854177043,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.33646818
1996,IRQ,Iraq,74.71,21501321,0.308,0.38,0.001,0.004,3297590000000.0,2009,2009,2021,0,0,0,7,4.31361529,16.88362493,-1.177330873,-0.967320903,-6.812445099,-5.496768305,28.82421392,0.839890296,0.693349831,0.904841896,0.609340694,0.287705398,0.846362394,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.378208103
1997,IRQ,Iraq,76.174,22176603,0.312,0.369,0.001,0.004,7595170000000.0,2009,2009,2021,0,0,0,8,4.33302151,16.91454837,-1.16443163,-0.996687669,-6.812445099,-5.496768305,29.65853316,0.847404472,0.707054352,0.909788846,0.595192805,0.287705398,1.09064364,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.31361529
1998,IRQ,Iraq,80.837,22884401,0.333,0.359,0.001,0.004,8622790000000.0,2009,2009,2021,0,0,0,9,4.392436019,16.94596606,-1.099312534,-1.024154378,-6.812445099,-5.496768305,29.78543015,0.870410041,0.720977912,0.934762472,0.581960297,0.287705398,1.127797951,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.33302151
1999,IRQ,Iraq,82.043,23636530,0.33,0.344,0.001,0.004,17301700000000.0,2009,2009,2021,0,0,0,10,4.407244719,16.97830395,-1.10835964,-1.066822966,-6.812445099,-5.496768305,30.48182608,0.876144037,0.735309287,0.931292844,0.56140405,0.287705398,1.33169648,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.392436019
2000,IRQ,Iraq,83.266,24424059,0.326,0.336,0.001,0.004,25189900000000.0,2009,2009,2021,0,0,0,11,4.422041504,17.01107923,-1.120551196,-1.090346544,-6.812445099,-5.496768305,30.85746301,0.88187342,0.749834497,0.926617297,0.550071205,0.287705398,1.441679628,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.407244719
2001,IRQ,Iraq,96.332,25197841,0.375,0.34,0.001,0.004,20754500000000.0,2009,2009,2021,0,0,0,12,4.567801597,17.04226887,-0.980562622,-1.078515587,-6.812445099,-5.496768305,30.66378439,0.938312392,0.763656994,0.980303889,0.55577095,0.287705398,1.384972251,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.422041504
2002,IRQ,Iraq,96.54,26006558,0.367,0.341,0.001,0.004,20623600000000.0,2009,2009,2021,0,0,0,13,4.569958466,17.07385929,-1.002120988,-1.07557959,-6.812445099,-5.496768305,30.65745744,0.939147541,0.777657105,0.972036106,0.557185412,0.287705398,1.383119776,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.567801597
2003,IRQ,Iraq,101.267,26802660,0.366,0.342,0.001,0.004,14887400000000.0,2009,2009,2021,0,0,0,14,4.617761581,17.10401169,-1.004848759,-1.072652187,-6.812445099,-5.496768305,30.33153465,0.957657125,0.791019921,0.970989987,0.558595733,0.287705398,1.287692485,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.569958466
2004,IRQ,Iraq,112.803,27577878,0.394,0.344,0.001,0.004,26773600000000.0,2009,2009,2021,0,0,0,15,4.725643821,17.13252449,-0.931150595,-1.066822966,-6.812445099,-5.496768305,30.91843806,0.99942962,0.803656102,0.999253745,0.56140405,0.287705398,1.459532581,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.617761581
2005,IRQ,Iraq,114.02,28407450,0.385,0.344,0.001,0.004,36937700000000.0,2009,2009,2021,0,0,0,16,4.736374749,17.16216199,-0.954252238,-1.066822966,-6.812445099,-5.496768305,31.24025369,1.003584684,0.816790728,0.990394104,0.56140405,0.287705398,1.553757331,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.725643821
2006,IRQ,Iraq,98.564,28616518,0.322,0.342,0.001,0.004,47984100000000.0,2009,2009,2021,0,0,0,17,4.590707098,17.16949466,-1.132893223,-1.072652187,-6.812445099,-5.496768305,31.50188999,0.947181506,0.82004039,0.921884044,0.558595733,0.287705398,1.630362111,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.736374749
2007,IRQ,Iraq,61.086,28391605,0.194,0.336,0.001,0.004,55928400000000.0,2009,2009,2021,0,0,0,18,4.112284344,17.16160406,-1.639381789,-1.090346544,-6.812445099,-5.496768305,31.65509406,0.761934036,0.816543466,0.727642157,0.550071205,0.287705398,1.675218899,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.590707098
2008,IRQ,Iraq,93.938,28971042,0.293,0.327,0.001,0.004,78744600000000.0,2009,2009,2021,0,0,0,19,4.542636055,17.18180734,-1.227241431,-1.117489344,-6.812445099,-5.496768305,31.99723106,0.928568179,0.825497071,0.88570085,0.536994745,0.287705398,1.775393566,0,1,0,0,0,Asia,Western Asia,Medium,developing,1,0,0,0,0,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.112284344
2009,IRQ,Iraq,104.815,30058207,0.332,0.32,0.001,0.004,65581300000000.0,2009,2009,2021,1,1,0,20,4.652197845,17.21864629,-1.102319151,-1.139121832,-6.812445099,-5.496768305,31.81431241,0.970991004,0.841823206,0.933609414,0.526572963,0.287705398,1.721836613,0,0,20,0,20,Asia,Western Asia,Medium,developing,1,0,0,0,1,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.542636055
2010,IRQ,Iraq,113.536,31045365,0.34,0.319,0.001,0.004,81329800000000.0,2009,2009,2021,1,1,0,21,4.732120848,17.25096008,-1.078515587,-1.142250746,-6.812445099,-5.496768305,32.02953349,1.001937554,0.856143896,0.942738246,0.52506556,0.287705398,1.784851428,0,0,21,0,21,Asia,Western Asia,Medium,developing,1,0,0,0,1,0,Upper middle income,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.652197845
